-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2012 through 01/01/2018 in LST
Location: Latitude  4.7959   Longitude -75.6817 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 2138.33 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M             MERRA-2 Temperature at 2 Meters (C) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/hour) 
WS2M            MERRA-2 Wind Speed at 2 Meters (m/s) 
WD2M            MERRA-2 Wind Direction at 2 Meters (Degrees) 
-END HEADER-
YEAR,MO,DY,HR,T2M,RH2M,PRECTOTCORR,WS2M,WD2M
2014,8,21,19,15.57,96.25,16.57,0.27,231.0
2014,8,21,20,15.18,95.98,14.54,0.26,210.6
2014,8,21,21,14.8,96.17,15.52,0.22,172.2
2014,8,21,22,14.23,97.31,14.97,0.29,143.5
2014,8,21,23,13.67,98.14,15.61,0.32,141.3
2014,8,22,0,13.19,98.72,15.95,0.33,142.4
2014,8,22,1,12.75,99.17,16.94,0.32,138.8
2014,8,22,2,12.36,99.53,17.64,0.33,136.2
2014,8,22,3,12.02,99.56,18.73,0.33,140.0
2014,8,22,4,11.76,99.59,16.95,0.31,142.8
2014,8,22,5,11.51,99.63,13.94,0.28,140.7
2014,8,22,6,11.66,99.33,11.49,0.33,135.0
2014,8,22,7,12.79,97.67,0.88,0.36,138.4
2014,8,22,8,14.69,90.84,0.78,0.4,150.3
2014,8,22,9,17.61,73.1,0.81,0.43,163.7
2014,8,22,10,19.92,61.19,1.29,0.4,181.4
2014,8,22,11,21.22,57.04,1.96,0.41,207.8
2014,8,22,12,21.94,55.14,2.24,0.49,224.2
2014,8,22,13,21.94,55.61,2.36,0.58,232.7
2014,8,22,14,21.55,57.45,3.24,0.63,237.3
2014,8,22,15,20.69,62.34,3.22,0.67,242.3
2014,8,22,16,19.43,71.49,2.95,0.64,244.2
2014,8,22,17,17.88,83.63,3.72,0.53,247.8
2014,8,22,18,16.27,93.97,4.43,0.35,247.9
2014,8,22,19,15.5,97.88,4.58,0.3,248.6
2014,8,22,20,15.01,99.46,4.9,0.21,247.2
2014,8,22,21,14.65,99.9,4.9,0.16,240.3
2014,8,22,22,14.36,99.49,5.07,0.21,227.0
2014,8,22,23,14.02,99.23,4.85,0.22,213.7
2014,8,23,0,13.59,99.39,4.43,0.22,215.8
2014,8,23,1,13.25,99.26,3.47,0.28,223.5
2014,8,23,2,13.09,98.62,2.52,0.29,218.0
2014,8,23,3,13.0,98.13,2.0,0.26,202.6
2014,8,23,4,12.99,97.57,1.59,0.22,185.2
2014,8,23,5,12.99,97.28,1.2,0.22,166.6
2014,8,23,6,13.02,97.96,0.8,0.28,152.5
2014,8,23,7,13.89,97.72,0.86,0.21,166.0
2014,8,23,8,15.14,93.83,0.68,0.2,206.6
2014,8,23,9,17.15,81.01,0.75,0.28,225.0
2014,8,23,10,19.06,69.65,1.02,0.38,228.2
2014,8,23,11,20.5,61.73,1.35,0.41,232.0
2014,8,23,12,21.02,59.64,1.81,0.38,238.0
2014,8,23,13,20.71,61.51,2.24,0.35,246.4
2014,8,23,14,19.88,66.48,2.48,0.34,254.7
2014,8,23,15,18.98,72.51,2.49,0.34,256.4
2014,8,23,16,18.08,80.57,2.71,0.32,244.2
2014,8,23,17,17.16,83.26,2.35,0.29,236.3
2014,8,23,18,16.28,89.32,2.39,0.21,202.8
2014,8,23,19,15.55,94.99,2.53,0.21,182.7
2014,8,23,20,15.03,97.55,2.55,0.17,183.4
2014,8,23,21,14.68,98.42,2.8,0.13,184.4
2014,8,23,22,14.41,98.72,3.06,0.11,180.0
2014,8,23,23,14.16,98.97,3.11,0.11,164.7
2014,8,24,0,13.97,98.77,3.19,0.13,153.4
2014,8,24,1,13.8,98.44,3.07,0.16,142.4
2014,8,24,2,13.64,98.53,2.99,0.17,135.0
2014,8,24,3,13.47,98.97,2.97,0.15,137.7
2014,8,24,4,13.35,99.37,2.87,0.13,157.4
2014,8,24,5,13.31,99.42,2.82,0.12,175.2
2014,8,24,6,13.52,98.92,2.18,0.16,183.6
2014,8,24,7,14.26,97.34,3.07,0.22,206.6
2014,8,24,8,15.36,93.16,3.22,0.27,211.3
2014,8,24,9,16.92,84.53,3.92,0.3,204.0
2014,8,24,10,18.55,75.55,4.9,0.28,196.5
2014,8,24,11,19.93,67.33,6.84,0.26,204.6
2014,8,24,12,20.69,63.3,7.19,0.27,219.0
2014,8,24,13,20.87,62.75,8.69,0.3,227.7
2014,8,24,14,20.24,65.98,8.12,0.32,235.3
2014,8,24,15,19.4,71.59,8.12,0.33,238.7
2014,8,24,16,18.47,79.0,7.92,0.33,245.0
2014,8,24,17,17.38,89.43,8.24,0.28,242.5
2014,8,24,18,16.42,95.13,8.85,0.2,204.0
2014,8,24,19,15.82,96.57,9.52,0.24,170.5
2014,8,24,20,15.33,97.78,9.54,0.22,158.2
2014,8,24,21,14.95,98.49,9.81,0.19,148.0
2014,8,24,22,14.65,98.93,9.81,0.16,137.5
2014,8,24,23,14.46,99.05,8.77,0.15,132.3
2014,8,25,0,14.32,98.94,8.32,0.15,132.3
2014,8,25,1,14.18,98.9,7.73,0.13,128.7
2014,8,25,2,14.02,98.95,6.25,0.12,125.0
2014,8,25,3,13.88,98.91,4.77,0.13,122.5
2014,8,25,4,13.77,98.71,3.95,0.14,123.7
2014,8,25,5,13.7,98.41,3.93,0.18,130.6
2014,8,25,6,13.8,98.15,3.84,0.23,142.1
2014,8,25,7,14.46,98.49,4.4,0.17,180.0
2014,8,25,8,15.23,97.16,4.83,0.25,205.6
2014,8,25,9,15.95,94.03,6.12,0.29,206.6
2014,8,25,10,16.69,88.72,7.49,0.24,202.3
2014,8,25,11,17.44,82.75,8.67,0.18,202.4
2014,8,25,12,17.94,79.01,9.94,0.17,220.2
2014,8,25,13,18.08,78.49,10.87,0.19,242.1
2014,8,25,14,17.91,80.32,11.45,0.24,247.7
2014,8,25,15,17.47,84.61,11.56,0.26,245.4
2014,8,25,16,16.88,90.81,13.23,0.23,241.2
2014,8,25,17,16.3,95.66,15.14,0.14,201.0
2014,8,25,18,15.7,96.81,19.16,0.16,142.4
2014,8,25,19,15.25,97.83,20.99,0.17,130.2
2014,8,25,20,14.92,98.67,22.61,0.09,148.0
2014,8,25,21,14.74,98.76,23.8,0.09,161.6
2014,8,25,22,14.49,98.66,24.88,0.13,175.6
2014,8,25,23,14.15,98.59,26.33,0.16,183.6
2014,8,26,0,13.8,98.51,26.26,0.18,183.2
2014,8,26,1,13.5,98.24,24.59,0.17,180.0
2014,8,26,2,13.05,98.49,21.64,0.11,169.7
2014,8,26,3,12.56,98.62,17.45,0.09,153.5
2014,8,26,4,12.17,97.7,14.23,0.16,176.4
2014,8,26,5,11.89,96.43,9.9,0.22,193.4
2014,8,26,6,11.96,96.04,6.77,0.24,184.8
2014,8,26,7,13.03,95.66,2.7,0.26,155.4
2014,8,26,8,14.89,87.69,2.76,0.37,176.9
2014,8,26,9,17.37,72.88,3.57,0.46,192.5
2014,8,26,10,19.36,62.36,6.29,0.44,205.4
2014,8,26,11,20.27,58.85,7.9,0.4,212.9
2014,8,26,12,20.28,59.04,9.85,0.38,218.7
2014,8,26,13,19.89,61.51,8.75,0.38,225.0
2014,8,26,14,18.98,67.44,9.01,0.34,233.5
2014,8,26,15,18.09,73.89,10.2,0.28,232.3
2014,8,26,16,17.09,81.61,10.36,0.22,236.3
2014,8,26,17,15.96,90.16,10.37,0.15,233.1
2014,8,26,18,14.96,95.7,9.27,0.11,213.7
2014,8,26,19,14.38,97.53,8.77,0.12,170.5
2014,8,26,20,14.0,97.92,7.94,0.14,146.3
2014,8,26,21,13.65,97.99,7.36,0.18,132.7
2014,8,26,22,13.35,97.74,6.93,0.25,135.0
2014,8,26,23,12.99,97.84,6.01,0.31,141.6
2014,8,27,0,12.65,97.83,4.67,0.32,146.3
2014,8,27,1,12.25,98.07,3.52,0.3,152.6
2014,8,27,2,11.93,97.89,2.49,0.28,159.0
2014,8,27,3,11.66,97.66,1.9,0.26,166.5
2014,8,27,4,11.38,97.58,1.21,0.23,172.6
2014,8,27,5,11.08,97.58,0.87,0.2,180.0
2014,8,27,6,11.37,97.53,0.8,0.22,174.8
2014,8,27,7,12.94,95.15,2.85,0.23,162.3
2014,8,27,8,14.7,87.96,3.31,0.3,166.4
2014,8,27,9,16.9,75.49,5.05,0.32,163.8
2014,8,27,10,18.97,64.99,10.81,0.3,168.3
2014,8,27,11,20.37,59.84,15.07,0.27,182.1
2014,8,27,12,20.99,58.34,14.54,0.29,202.2
2014,8,27,13,20.75,60.11,13.06,0.33,221.3
2014,8,27,14,19.95,65.0,13.9,0.35,230.8
2014,8,27,15,18.91,71.85,15.52,0.31,236.8
2014,8,27,16,17.72,80.59,15.62,0.27,235.7
2014,8,27,17,16.57,90.31,14.88,0.21,230.9
2014,8,27,18,15.49,96.63,16.1,0.13,225.0
2014,8,27,19,14.78,98.71,15.02,0.1,209.0
2014,8,27,20,14.27,99.39,13.05,0.08,203.2
2014,8,27,21,13.79,99.72,11.71,0.09,180.0
2014,8,27,22,13.26,99.86,9.5,0.13,161.6
2014,8,27,23,12.85,99.58,8.24,0.18,157.6
2014,8,28,0,12.57,99.2,7.02,0.22,161.6
2014,8,28,1,12.37,98.88,6.41,0.23,164.7
2014,8,28,2,12.18,98.85,5.79,0.22,172.2
2014,8,28,3,11.97,98.88,5.41,0.21,177.3
2014,8,28,4,11.76,98.83,4.24,0.2,174.3
2014,8,28,5,11.52,99.06,2.89,0.2,171.5
2014,8,28,6,11.64,98.95,2.35,0.21,169.2
2014,8,28,7,12.73,97.59,0.49,0.19,177.0
2014,8,28,8,14.25,91.65,0.7,0.29,187.8
2014,8,28,9,16.44,78.75,1.8,0.35,196.4
2014,8,28,10,18.69,67.31,3.41,0.38,204.6
2014,8,28,11,20.02,62.23,4.52,0.38,212.0
2014,8,28,12,20.52,60.43,5.1,0.38,221.8
2014,8,28,13,20.45,60.89,5.84,0.4,230.0
2014,8,28,14,19.92,64.01,6.15,0.42,234.8
2014,8,28,15,19.19,68.94,5.72,0.4,237.1
2014,8,28,16,18.31,76.72,5.13,0.38,241.4
2014,8,28,17,17.13,87.49,5.19,0.29,240.7
2014,8,28,18,15.87,94.88,5.11,0.22,201.8
2014,8,28,19,15.2,96.08,4.11,0.25,168.2
2014,8,28,20,14.66,97.29,2.65,0.25,138.2
2014,8,28,21,14.24,98.48,1.69,0.22,123.7
2014,8,28,22,14.07,98.75,1.07,0.14,126.0
2014,8,28,23,14.09,97.98,0.58,0.13,128.7
2014,8,29,0,13.87,97.43,0.29,0.08,135.0
2014,8,29,1,13.34,97.03,0.21,0.06,141.3
2014,8,29,2,12.95,96.73,0.15,0.07,123.7
2014,8,29,3,12.62,96.96,0.12,0.07,98.1
2014,8,29,4,12.36,96.83,0.08,0.08,82.9
2014,8,29,5,12.12,96.82,0.06,0.09,77.5
2014,8,29,6,12.34,95.73,0.05,0.16,93.6
2014,8,29,7,13.75,89.66,0.0,0.35,100.0
2014,8,29,8,15.94,77.11,0.0,0.56,116.6
2014,8,29,9,18.08,64.12,0.0,0.67,125.3
2014,8,29,10,19.32,58.26,0.02,0.73,132.2
2014,8,29,11,20.12,55.25,0.18,0.74,137.7
2014,8,29,12,20.58,54.12,0.32,0.72,142.3
2014,8,29,13,20.91,53.54,0.51,0.69,145.6
2014,8,29,14,20.61,55.22,0.69,0.6,148.7
2014,8,29,15,19.81,59.37,0.44,0.51,151.9
2014,8,29,16,18.76,65.19,0.21,0.42,153.4
2014,8,29,17,17.41,72.14,0.11,0.33,156.6
2014,8,29,18,15.83,79.69,0.1,0.18,157.6
2014,8,29,19,14.72,84.16,0.11,0.14,140.7
2014,8,29,20,13.88,86.95,0.1,0.15,126.9
2014,8,29,21,13.18,89.17,0.09,0.17,113.6
2014,8,29,22,12.43,92.3,0.09,0.24,106.9
2014,8,29,23,11.76,94.64,0.07,0.32,106.2
2014,8,30,0,11.34,94.63,0.05,0.37,107.4
2014,8,30,1,10.93,94.5,0.03,0.38,105.1
2014,8,30,2,10.46,94.89,0.01,0.4,103.0
2014,8,30,3,10.01,95.23,0.0,0.43,102.1
2014,8,30,4,9.66,95.0,0.0,0.46,103.7
2014,8,30,5,9.29,94.64,0.0,0.49,107.7
2014,8,30,6,9.64,91.11,0.0,0.53,110.8
2014,8,30,7,12.52,77.37,0.0,0.48,98.5
2014,8,30,8,16.32,55.92,0.0,0.39,109.4
2014,8,30,9,18.58,44.47,0.0,0.4,124.9
2014,8,30,10,19.93,40.87,0.0,0.49,130.9
2014,8,30,11,20.84,40.41,0.0,0.55,129.8
2014,8,30,12,21.41,41.15,0.0,0.57,129.3
2014,8,30,13,21.66,42.33,0.0,0.53,129.7
2014,8,30,14,21.52,44.47,0.0,0.48,130.0
2014,8,30,15,20.99,47.74,0.0,0.46,130.6
2014,8,30,16,19.95,53.44,0.0,0.41,129.1
2014,8,30,17,18.24,62.85,0.0,0.31,129.8
2014,8,30,18,15.89,73.56,0.0,0.16,132.5
2014,8,30,19,14.44,78.98,0.0,0.22,129.5
2014,8,30,20,13.31,82.91,0.0,0.25,126.9
2014,8,30,21,12.42,86.35,0.0,0.29,119.3
2014,8,30,22,11.57,89.58,0.0,0.38,108.4
2014,8,30,23,10.87,91.59,0.0,0.44,101.8
2014,8,31,0,10.38,91.98,0.0,0.48,102.0
2014,8,31,1,10.03,91.84,0.0,0.5,103.8
2014,8,31,2,9.71,91.92,0.0,0.53,105.4
2014,8,31,3,9.4,92.45,0.0,0.55,105.8
2014,8,31,4,9.18,93.2,0.0,0.56,106.5
2014,8,31,5,9.01,93.76,0.0,0.57,107.5
2014,8,31,6,9.86,91.58,0.0,0.6,107.5
2014,8,31,7,12.92,79.45,0.0,0.54,101.7
2014,8,31,8,16.68,64.34,0.0,0.48,114.4
2014,8,31,9,19.4,55.39,0.0,0.44,126.6
2014,8,31,10,20.91,52.36,0.0,0.39,136.0
2014,8,31,11,21.84,51.34,0.02,0.35,145.4
2014,8,31,12,22.35,51.02,0.12,0.34,157.2
2014,8,31,13,22.34,51.7,0.32,0.32,165.5
2014,8,31,14,21.9,53.32,0.65,0.31,170.8
2014,8,31,15,21.13,56.98,0.74,0.26,173.4
2014,8,31,16,20.05,63.64,0.7,0.17,170.0
2014,8,31,17,18.51,75.36,0.45,0.08,172.9
2014,8,31,18,16.46,87.37,0.35,0.1,156.1
2014,8,31,19,15.41,90.8,0.31,0.19,141.3
2014,8,31,20,14.92,91.33,0.26,0.25,136.6
2014,8,31,21,14.44,92.65,0.15,0.26,127.3
2014,8,31,22,13.88,94.58,0.1,0.26,117.6
2014,8,31,23,13.35,96.39,0.08,0.26,112.6
2014,9,1,0,12.98,97.26,0.06,0.28,109.1
2014,9,1,1,12.68,97.24,0.04,0.28,108.4
2014,9,1,2,12.4,96.91,0.03,0.34,110.6
2014,9,1,3,12.09,96.86,0.02,0.38,107.0
2014,9,1,4,11.82,96.64,0.01,0.4,104.4
2014,9,1,5,11.61,96.38,0.01,0.44,105.9
2014,9,1,6,12.08,93.65,0.01,0.48,114.4
2014,9,1,7,14.57,83.27,0.0,0.41,112.8
2014,9,1,8,17.81,68.54,0.0,0.37,133.9
2014,9,1,9,20.01,59.57,0.0,0.38,161.6
2014,9,1,10,21.25,55.41,0.01,0.41,175.8
2014,9,1,11,22.01,53.37,0.02,0.42,186.8
2014,9,1,12,22.32,52.79,0.03,0.41,195.7
2014,9,1,13,22.21,53.42,0.07,0.36,204.4
2014,9,1,14,21.52,56.61,0.09,0.32,221.2
2014,9,1,15,20.71,61.74,0.12,0.3,240.0
2014,9,1,16,19.5,71.06,0.13,0.33,234.9
2014,9,1,17,18.36,78.59,0.15,0.36,236.3
2014,9,1,18,17.23,86.05,0.2,0.34,222.6
2014,9,1,19,16.66,87.44,0.21,0.3,203.2
2014,9,1,20,16.07,90.93,0.25,0.26,166.5
2014,9,1,21,15.45,94.87,0.31,0.24,152.4
2014,9,1,22,15.04,96.75,0.31,0.17,159.4
2014,9,1,23,14.8,97.24,0.32,0.17,166.8
2014,9,2,0,14.59,97.49,0.31,0.2,168.7
2014,9,2,1,14.4,97.7,0.27,0.19,161.6
2014,9,2,2,14.29,97.43,0.25,0.18,137.3
2014,9,2,3,14.21,97.1,0.23,0.19,117.9
2014,9,2,4,14.04,97.43,0.23,0.18,128.2
2014,9,2,5,13.89,97.53,0.23,0.18,139.4
2014,9,2,6,13.94,97.0,0.23,0.25,139.9
2014,9,2,7,14.86,91.35,0.3,0.27,132.0
2014,9,2,8,16.62,80.86,0.29,0.27,164.9
2014,9,2,9,18.57,70.93,0.35,0.3,197.2
2014,9,2,10,19.94,64.69,0.46,0.33,220.0
2014,9,2,11,20.71,61.54,0.51,0.39,238.8
2014,9,2,12,20.66,62.08,0.28,0.51,248.0
2014,9,2,13,19.94,65.91,0.26,0.6,254.6
2014,9,2,14,19.13,70.91,0.21,0.6,265.2
2014,9,2,15,18.29,75.95,0.2,0.55,273.1
2014,9,2,16,17.49,81.37,0.18,0.44,272.6
2014,9,2,17,16.57,88.08,0.15,0.24,270.0
2014,9,2,18,15.69,94.08,0.13,0.15,270.0
2014,9,2,19,15.31,97.2,0.14,0.22,262.2
2014,9,2,20,15.19,97.51,0.15,0.26,249.4
2014,9,2,21,15.14,97.3,0.14,0.26,247.4
2014,9,2,22,14.95,98.13,0.11,0.24,245.6
2014,9,2,23,14.74,98.59,0.08,0.23,241.2
2014,9,3,0,14.55,98.6,0.07,0.23,235.6
2014,9,3,1,14.36,98.67,0.07,0.23,232.1
2014,9,3,2,14.21,98.61,0.07,0.23,223.3
2014,9,3,3,14.07,98.51,0.07,0.25,196.3
2014,9,3,4,13.86,99.1,0.06,0.22,182.6
2014,9,3,5,13.68,99.52,0.07,0.17,190.0
2014,9,3,6,13.89,98.39,0.07,0.19,195.5
2014,9,3,7,15.09,92.65,8.47,0.24,199.2
2014,9,3,8,16.4,87.74,11.63,0.3,216.9
2014,9,3,9,18.1,78.45,18.02,0.33,221.3
2014,9,3,10,19.68,68.87,25.08,0.29,226.4
2014,9,3,11,20.42,64.29,34.04,0.27,238.7
2014,9,3,12,20.37,65.0,36.92,0.28,247.1
2014,9,3,13,19.62,69.68,33.77,0.29,245.2
2014,9,3,14,18.98,74.23,39.78,0.26,232.7
2014,9,3,15,18.31,79.4,37.22,0.26,223.5
2014,9,3,16,17.54,86.27,34.81,0.25,223.4
2014,9,3,17,16.67,93.44,33.91,0.12,194.0
2014,9,3,18,15.84,97.0,36.77,0.12,166.0
2014,9,3,19,15.43,98.19,38.02,0.12,180.0
2014,9,3,20,15.17,98.64,36.61,0.12,180.0
2014,9,3,21,15.0,98.7,33.76,0.14,171.9
2014,9,3,22,14.81,98.75,30.64,0.15,160.4
2014,9,3,23,14.54,98.87,26.59,0.15,156.8
2014,9,4,0,14.2,98.92,18.8,0.17,155.0
2014,9,4,1,13.79,98.98,14.03,0.16,153.4
2014,9,4,2,13.33,98.93,11.32,0.16,140.2
2014,9,4,3,12.85,98.97,7.66,0.16,127.6
2014,9,4,4,12.44,98.92,4.14,0.16,119.7
2014,9,4,5,12.07,98.72,2.56,0.18,119.4
2014,9,4,6,12.1,98.39,1.7,0.22,123.7
2014,9,4,7,13.19,95.95,0.0,0.2,110.2
2014,9,4,8,15.24,86.94,0.0,0.16,135.0
2014,9,4,9,18.3,69.85,0.0,0.15,168.7
2014,9,4,10,20.79,57.26,0.0,0.15,183.8
2014,9,4,11,21.96,53.45,0.0,0.17,183.4
2014,9,4,12,22.31,52.46,0.0,0.22,182.6
2014,9,4,13,22.12,53.12,0.0,0.23,187.4
2014,9,4,14,21.45,55.84,0.0,0.22,201.8
2014,9,4,15,20.6,60.47,0.0,0.18,225.0
2014,9,4,16,19.73,66.81,0.0,0.18,240.6
2014,9,4,17,18.51,76.18,0.0,0.14,236.3
2014,9,4,18,16.91,88.1,0.0,0.15,199.6
2014,9,4,19,16.07,89.87,0.0,0.23,170.1
2014,9,4,20,15.44,90.93,0.0,0.23,151.2
2014,9,4,21,14.99,92.71,0.0,0.23,135.0
2014,9,4,22,14.64,94.16,0.0,0.21,127.4
2014,9,4,23,14.33,95.19,0.0,0.2,122.9
2014,9,5,0,14.04,95.99,0.0,0.2,120.5
2014,9,5,1,13.75,96.4,0.0,0.23,124.4
2014,9,5,2,13.48,96.69,0.0,0.26,127.3
2014,9,5,3,13.21,97.09,0.0,0.29,123.7
2014,9,5,4,13.02,97.0,0.0,0.32,122.2
2014,9,5,5,12.81,97.13,0.0,0.35,126.9
2014,9,5,6,13.05,96.67,0.0,0.38,135.0
2014,9,5,7,15.05,86.93,0.06,0.36,136.1
2014,9,5,8,17.44,74.28,0.06,0.4,141.1
2014,9,5,9,19.36,64.79,0.06,0.38,156.8
2014,9,5,10,20.67,59.5,0.05,0.41,178.6
2014,9,5,11,21.42,56.68,0.06,0.44,189.2
2014,9,5,12,21.7,55.81,0.07,0.42,195.0
2014,9,5,13,21.64,56.64,0.1,0.4,203.4
2014,9,5,14,21.19,58.87,0.12,0.34,210.4
2014,9,5,15,20.43,62.91,0.1,0.28,210.3
2014,9,5,16,19.48,69.32,0.1,0.21,215.2
2014,9,5,17,18.18,80.2,0.09,0.13,218.7
2014,9,5,18,16.73,90.19,0.1,0.12,166.0
2014,9,5,19,15.95,91.29,0.11,0.19,128.7
2014,9,5,20,15.39,92.19,0.13,0.25,108.4
2014,9,5,21,14.98,92.65,0.14,0.26,105.6
2014,9,5,22,14.57,93.77,0.15,0.22,105.9
2014,9,5,23,14.17,94.86,0.16,0.16,104.9
2014,9,6,0,13.82,95.53,0.16,0.14,98.1
2014,9,6,1,13.47,96.35,0.14,0.14,94.1
2014,9,6,2,13.1,97.07,0.12,0.16,90.0
2014,9,6,3,12.69,97.99,0.1,0.16,86.4
2014,9,6,4,12.31,98.75,0.09,0.23,90.0
2014,9,6,5,11.81,100.0,0.09,0.29,93.9
2014,9,6,6,12.09,97.49,0.08,0.32,101.0
2014,9,6,7,14.75,84.26,0.37,0.36,102.9
2014,9,6,8,17.51,70.17,0.39,0.35,115.1
2014,9,6,9,19.47,60.72,0.48,0.26,133.5
2014,9,6,10,20.82,56.29,0.44,0.21,169.2
2014,9,6,11,21.55,54.8,0.51,0.25,198.4
2014,9,6,12,21.87,54.21,0.44,0.32,213.7
2014,9,6,13,21.78,55.17,0.46,0.37,227.2
2014,9,6,14,20.95,59.37,0.52,0.38,236.7
2014,9,6,15,20.03,65.11,0.44,0.35,236.8
2014,9,6,16,19.09,71.92,0.5,0.3,237.4
2014,9,6,17,17.91,82.17,0.45,0.22,230.5
2014,9,6,18,16.71,90.5,0.55,0.19,198.4
2014,9,6,19,15.99,93.2,0.61,0.23,175.0
2014,9,6,20,15.47,93.45,0.68,0.25,158.6
2014,9,6,21,14.88,94.31,0.74,0.26,144.5
2014,9,6,22,14.29,94.91,0.79,0.27,138.0
2014,9,6,23,13.68,95.42,0.75,0.28,139.4
2014,9,7,0,13.04,96.23,0.69,0.27,141.0
2014,9,7,1,12.4,97.57,0.58,0.25,143.1
2014,9,7,2,11.9,97.63,0.42,0.24,141.7
2014,9,7,3,11.51,96.85,0.28,0.25,139.9
2014,9,7,4,11.09,96.49,0.21,0.26,139.6
2014,9,7,5,10.61,96.63,0.17,0.33,140.0
2014,9,7,6,10.97,95.25,0.16,0.41,137.0
2014,9,7,7,13.74,83.33,1.0,0.38,128.7
2014,9,7,8,17.03,68.72,1.37,0.4,153.4
2014,9,7,9,19.23,59.51,2.57,0.44,159.9
2014,9,7,10,20.4,56.47,3.96,0.5,155.0
2014,9,7,11,21.18,55.17,3.75,0.53,152.9
2014,9,7,12,21.62,54.72,4.65,0.4,161.1
2014,9,7,13,21.41,56.42,5.62,0.25,184.6
2014,9,7,14,20.59,61.47,6.85,0.18,222.7
2014,9,7,15,19.62,68.26,6.7,0.14,239.7
2014,9,7,16,18.51,77.72,7.03,0.12,215.0
2014,9,7,17,17.2,87.13,6.43,0.11,190.3
2014,9,7,18,16.09,92.79,6.67,0.17,159.4
2014,9,7,19,15.49,95.46,7.74,0.25,148.2
2014,9,7,20,14.83,95.9,7.12,0.21,138.8
2014,9,7,21,14.03,96.29,5.55,0.19,126.2
2014,9,7,22,13.45,96.94,3.84,0.16,124.7
2014,9,7,23,12.97,97.57,2.8,0.13,112.6
2014,9,8,0,12.51,98.14,1.88,0.16,104.0
2014,9,8,1,12.09,98.1,1.4,0.21,106.7
2014,9,8,2,11.76,97.64,0.93,0.19,96.0
2014,9,8,3,11.6,97.92,0.69,0.17,54.5
2014,9,8,4,11.48,97.47,0.54,0.13,90.0
2014,9,8,5,11.37,97.96,0.46,0.14,90.0
2014,9,8,6,11.81,97.02,0.4,0.17,115.0
2014,9,8,7,13.7,90.33,0.03,0.24,128.3
2014,9,8,8,16.44,76.28,0.08,0.39,147.5
2014,9,8,9,18.74,63.13,0.18,0.54,151.0
2014,9,8,10,19.55,59.01,0.31,0.63,152.6
2014,9,8,11,20.03,57.89,0.45,0.65,155.4
2014,9,8,12,20.53,56.86,0.46,0.61,158.9
2014,9,8,13,20.2,59.09,0.54,0.53,163.6
2014,9,8,14,19.75,62.19,0.6,0.46,162.3
2014,9,8,15,19.32,64.92,0.49,0.4,161.1
2014,9,8,16,18.67,69.4,0.49,0.31,159.2
2014,9,8,17,17.52,77.82,0.39,0.21,157.2
2014,9,8,18,16.08,86.58,0.37,0.13,151.4
2014,9,8,19,15.26,89.96,0.31,0.16,140.2
2014,9,8,20,14.72,90.75,0.19,0.15,137.7
2014,9,8,21,14.07,92.52,0.13,0.15,126.9
2014,9,8,22,13.31,95.17,0.1,0.2,120.5
2014,9,8,23,12.7,96.96,0.06,0.27,124.3
2014,9,9,0,12.27,97.14,0.03,0.32,124.7
2014,9,9,1,11.87,96.69,0.02,0.34,124.2
2014,9,9,2,11.42,96.68,0.01,0.36,121.5
2014,9,9,3,10.95,96.94,0.01,0.38,117.9
2014,9,9,4,10.55,97.4,0.01,0.42,111.0
2014,9,9,5,10.2,98.02,0.01,0.44,105.9
2014,9,9,6,10.64,95.22,0.01,0.47,102.3
2014,9,9,7,13.37,83.41,0.07,0.5,94.6
2014,9,9,8,16.67,68.06,0.02,0.54,108.4
2014,9,9,9,18.82,58.81,0.01,0.51,124.6
2014,9,9,10,20.19,54.68,0.24,0.47,143.6
2014,9,9,11,21.22,52.84,0.83,0.4,162.5
2014,9,9,12,21.76,52.76,1.37,0.36,184.8
2014,9,9,13,21.47,54.82,3.16,0.34,204.3
2014,9,9,14,20.92,58.87,5.39,0.33,225.0
2014,9,9,15,20.17,64.97,6.18,0.32,240.3
2014,9,9,16,19.14,74.2,9.02,0.3,244.3
2014,9,9,17,17.83,86.81,8.85,0.25,244.4
2014,9,9,18,16.41,93.84,11.13,0.34,222.6
2014,9,9,19,15.81,94.04,13.61,0.4,198.9
2014,9,9,20,15.25,95.68,15.91,0.33,164.3
2014,9,9,21,14.63,97.9,18.14,0.21,152.2
2014,9,9,22,14.28,98.7,18.77,0.16,165.1
2014,9,9,23,14.05,98.82,18.93,0.15,164.1
2014,9,10,0,13.72,99.05,18.9,0.15,168.7
2014,9,10,1,13.36,99.26,18.44,0.15,176.2
2014,9,10,2,13.01,99.47,17.99,0.15,176.2
2014,9,10,3,12.78,99.1,17.23,0.18,176.8
2014,9,10,4,12.67,98.41,15.32,0.24,167.7
2014,9,10,5,12.6,98.24,13.2,0.27,146.9
2014,9,10,6,12.87,98.69,12.26,0.31,129.8
2014,9,10,7,13.96,97.92,10.67,0.33,127.6
